epoch,acc,auc,model,db_size
1,0.1,0.5329405069351196,Invariant,1000
2,0.06,0.5306920409202576,Invariant,1000
3,0.08,0.5428038835525513,Invariant,1000
4,0.08,0.5498257875442505,Invariant,1000
5,0.075,0.515313982963562,Invariant,1000
6,0.085,0.5240468978881836,Invariant,1000
7,0.1,0.5241018533706665,Invariant,1000
8,0.09,0.5259383916854858,Invariant,1000
9,0.11,0.5327338576316833,Invariant,1000
10,0.09,0.5380234718322754,Invariant,1000
11,0.09,0.5421386957168579,Invariant,1000
12,0.08,0.5382032990455627,Invariant,1000
13,0.09,0.5482462048530579,Invariant,1000
14,0.095,0.5547820925712585,Invariant,1000
15,0.1,0.552763819694519,Invariant,1000
16,0.095,0.5541869401931763,Invariant,1000
17,0.1,0.555377185344696,Invariant,1000
18,0.105,0.5566437244415283,Invariant,1000
19,0.1,0.5592217445373535,Invariant,1000
20,0.105,0.5597302913665771,Invariant,1000
21,0.115,0.5611687302589417,Invariant,1000
22,0.115,0.5605491399765015,Invariant,1000
23,0.125,0.5648043155670166,Invariant,1000
24,0.13,0.5660980939865112,Invariant,1000
25,0.12,0.5679164528846741,Invariant,1000
26,0.13,0.5658255219459534,Invariant,1000
27,0.13,0.5676828622817993,Invariant,1000
28,0.125,0.5697309374809265,Invariant,1000
29,0.125,0.5730773210525513,Invariant,1000
30,0.13,0.5738583207130432,Invariant,1000
31,0.135,0.5775445699691772,Invariant,1000
32,0.135,0.5766581296920776,Invariant,1000
33,0.145,0.5778783559799194,Invariant,1000
34,0.15,0.5781144499778748,Invariant,1000
35,0.145,0.5795019268989563,Invariant,1000
36,0.145,0.5794282555580139,Invariant,1000
37,0.15,0.586880087852478,Invariant,1000
38,0.145,0.5868943333625793,Invariant,1000
39,0.155,0.581505298614502,Invariant,1000
40,0.145,0.5830215215682983,Invariant,1000
41,0.145,0.5879474878311157,Invariant,1000
42,0.145,0.5882661938667297,Invariant,1000
43,0.145,0.5851343870162964,Invariant,1000
44,0.165,0.5903352499008179,Invariant,1000
45,0.145,0.5902457237243652,Invariant,1000
46,0.145,0.5838432908058167,Invariant,1000
47,0.145,0.5829936265945435,Invariant,1000
48,0.145,0.5884711742401123,Invariant,1000
49,0.145,0.5899871587753296,Invariant,1000
50,0.155,0.5905711650848389,Invariant,1000
