epoch,acc,auc,model,db_size
1,0.1,0.5759146809577942,Invariant,2000
2,0.1725,0.5813319087028503,Invariant,2000
3,0.1725,0.5936163067817688,Invariant,2000
4,0.1725,0.6016370058059692,Invariant,2000
5,0.1725,0.6026221513748169,Invariant,2000
6,0.1825,0.5941429138183594,Invariant,2000
7,0.175,0.6034490466117859,Invariant,2000
8,0.1675,0.6022729873657227,Invariant,2000
9,0.1825,0.6113731861114502,Invariant,2000
10,0.1975,0.6059916615486145,Invariant,2000
11,0.19,0.6089311838150024,Invariant,2000
12,0.19,0.6107074022293091,Invariant,2000
13,0.1825,0.6085062623023987,Invariant,2000
14,0.1925,0.6176791787147522,Invariant,2000
15,0.1925,0.6139335036277771,Invariant,2000
16,0.1925,0.6133102178573608,Invariant,2000
17,0.195,0.6157172918319702,Invariant,2000
18,0.1925,0.6196264624595642,Invariant,2000
19,0.19,0.6192861795425415,Invariant,2000
20,0.2,0.6157172918319702,Invariant,2000
21,0.195,0.6200678944587708,Invariant,2000
22,0.195,0.6198605298995972,Invariant,2000
23,0.1925,0.6200520396232605,Invariant,2000
24,0.1975,0.6249839067459106,Invariant,2000
25,0.195,0.6225900650024414,Invariant,2000
26,0.2075,0.6261851787567139,Invariant,2000
27,0.195,0.6226385235786438,Invariant,2000
28,0.1925,0.6247020959854126,Invariant,2000
29,0.1975,0.6212979555130005,Invariant,2000
30,0.1975,0.6192570924758911,Invariant,2000
31,0.21,0.6178956031799316,Invariant,2000
32,0.1925,0.6258971095085144,Invariant,2000
33,0.21,0.620518147945404,Invariant,2000
34,0.205,0.6138932108879089,Invariant,2000
35,0.19,0.6252470016479492,Invariant,2000
36,0.1925,0.6293087601661682,Invariant,2000
37,0.195,0.627558708190918,Invariant,2000
38,0.195,0.6271451115608215,Invariant,2000
39,0.2025,0.621078372001648,Invariant,2000
40,0.1925,0.6264053583145142,Invariant,2000
41,0.1975,0.6269521713256836,Invariant,2000
42,0.2075,0.6241501569747925,Invariant,2000
43,0.1925,0.6286757588386536,Invariant,2000
44,0.205,0.6268078088760376,Invariant,2000
45,0.19,0.6281745433807373,Invariant,2000
46,0.1925,0.630416750907898,Invariant,2000
47,0.1825,0.6285604238510132,Invariant,2000
48,0.2,0.6297942996025085,Invariant,2000
49,0.2025,0.6310001611709595,Invariant,2000
50,0.1925,0.6280479431152344,Invariant,2000
