epoch,acc,auc,model,db_size
1,0.12,0.5004079937934875,Hybrid,2000
2,0.1775,0.5699845552444458,Hybrid,2000
3,0.19,0.5751549005508423,Hybrid,2000
4,0.2,0.5911530256271362,Hybrid,2000
5,0.215,0.5993075966835022,Hybrid,2000
6,0.21,0.6033802032470703,Hybrid,2000
7,0.2125,0.6044999957084656,Hybrid,2000
8,0.205,0.6057413816452026,Hybrid,2000
9,0.2125,0.6118543744087219,Hybrid,2000
10,0.2025,0.613071858882904,Hybrid,2000
11,0.205,0.613961935043335,Hybrid,2000
12,0.195,0.6148883104324341,Hybrid,2000
13,0.2,0.6157578825950623,Hybrid,2000
14,0.21,0.6185929179191589,Hybrid,2000
15,0.2,0.6166426539421082,Hybrid,2000
16,0.215,0.6178297400474548,Hybrid,2000
17,0.2125,0.6171965599060059,Hybrid,2000
18,0.2225,0.6179498434066772,Hybrid,2000
19,0.22,0.6196264028549194,Hybrid,2000
20,0.23,0.6200525164604187,Hybrid,2000
21,0.2275,0.6194227933883667,Hybrid,2000
22,0.235,0.6198450326919556,Hybrid,2000
23,0.2375,0.6214359402656555,Hybrid,2000
24,0.2325,0.620869517326355,Hybrid,2000
25,0.23,0.6196630001068115,Hybrid,2000
26,0.2375,0.6223533749580383,Hybrid,2000
27,0.2325,0.6206624507904053,Hybrid,2000
28,0.24,0.623279333114624,Hybrid,2000
29,0.235,0.6237590909004211,Hybrid,2000
30,0.235,0.622588038444519,Hybrid,2000
31,0.2275,0.623092532157898,Hybrid,2000
32,0.235,0.6219932436943054,Hybrid,2000
33,0.2325,0.6238306760787964,Hybrid,2000
34,0.2375,0.6223315596580505,Hybrid,2000
35,0.2325,0.6256121397018433,Hybrid,2000
36,0.2375,0.6272648572921753,Hybrid,2000
37,0.2325,0.627810537815094,Hybrid,2000
38,0.2375,0.6277705430984497,Hybrid,2000
39,0.24,0.6287959814071655,Hybrid,2000
40,0.2375,0.6289432644844055,Hybrid,2000
41,0.2325,0.630580484867096,Hybrid,2000
42,0.235,0.6300133466720581,Hybrid,2000
43,0.24,0.6309258341789246,Hybrid,2000
44,0.24,0.6309517025947571,Hybrid,2000
45,0.235,0.6309338808059692,Hybrid,2000
46,0.245,0.6321123838424683,Hybrid,2000
47,0.245,0.6311777234077454,Hybrid,2000
48,0.2375,0.6323891282081604,Hybrid,2000
49,0.235,0.6337791681289673,Hybrid,2000
50,0.25,0.6354233026504517,Hybrid,2000
